date,views,likes,comments,days_old,daily_views,daily_likes,daily_comments,daily_likes_to_views_ratio,daily_comments_to_views_ratio,trend_to_daily_views_ratio,trend_to_daily_likes_ratio,diff_daily_views,diff_daily_likes,diff_daily_comments,trend
2024-05-13,0.14513398884585693,0.07561422302083694,0.15458354965512128,0.6428571428571428,0.17564437803511393,0.0910824988078207,0.18461538461538463,0.0,0.0,0.0,0.0,0.6055516086471125,0.5529174033846931,0.6549707602339181,0
2024-05-14,0.08670391932464488,0.15429696948754276,0.2829488986130683,0.6071428571428571,0.11073963391856555,0.19694802098235573,0.358974358974359,0.0,0.0,0.0,0.0,0.49360600832233836,0.5678201566052034,0.6491228070175439,0
2024-05-15,0.08011802690116857,0.049770206296001936,0.13127642216124008,0.5714285714285714,0.10834889802017182,0.06723891273247497,0.17435897435897435,0.0,0.0,0.0,0.0,0.5275753577590582,0.44304117201313464,0.4444444444444444,0
2024-05-16,0.15365733437418458,0.19903417533432394,0.3988911963212935,0.5357142857142857,0.22084422861412029,0.28564616118264186,0.5743589743589743,0.0,0.0,0.0,0.0,0.5900030447579417,0.6274311694872443,0.7777777777777777,0
2024-05-17,0.292822782082778,0.03848094267251805,0.04665133872283616,0.5,0.4489727306686589,0.0586552217453505,0.06666666666666667,0.0,0.0,0.0,0.0,0.6528366994823912,0.39151300833543823,0.26023391812865493,100
2024-05-18,0.006986768124399769,0.0003420988976813297,0.001112512052213899,0.4642857142857143,0.011430706014194995,0.0004768717215069146,0.0,0.0,0.0,0.0,1.0,0.29111945600324773,0.4809295276584996,0.5116959064327485,7
2024-05-19,0.13688023967007468,0.11799993088911158,0.16969517169769338,0.42857142857142855,0.2421367202091894,0.20839294229852168,0.29743589743589743,0.0,0.0,0.0,0.0,0.6542372881355932,0.6218742106592574,0.7192982456140351,8
2024-05-20,0.2181497353300065,0.1331697708974049,0.26166283468070906,0.39285714285714285,0.4180986178558087,0.25512637100619934,0.5025641025641026,0.0,0.0,0.0,0.0,0.624490003044758,0.5364991159383683,0.6666666666666666,12
2024-05-21,0.20971889437344832,0.028287086630498635,0.021211896462211673,0.35714285714285715,0.438475905864774,0.05913209346685741,0.041025641025641026,0.0,0.0,0.0,0.0,0.5399472241956764,0.40793129578176307,0.28654970760233917,12
2024-05-22,0.07271224757823437,0.028812329382494214,0.03982793146925758,0.3214285714285714,0.1672020918939111,0.06580829756795421,0.08717948717948718,0.0,0.0,0.0,0.0,0.3814675733279205,0.5152816367769639,0.5760233918128654,12
2024-05-23,0.10268075136178638,0.031583676008155086,0.04561299414076986,0.2857142857142857,0.2623832648487112,0.08059132093466857,0.11282051282051282,0.0,0.0,0.0,0.0,0.580594742717954,0.5195756504167719,0.5643274853801169,14
2024-05-24,0.20472648962811943,0.0275476001243996,0.027145294074019135,0.25,0.5885692939858049,0.07916070577014783,0.07692307692307693,0.0,0.0,0.0,0.0,0.7061199634629047,0.5109876231371558,0.5292397660818713,10
2024-05-25,0.08953522238450935,0.01677839593627976,0.004505673811466291,0.2142857142857143,0.29415390362345906,0.05484024797329518,0.010256410256410256,0.0,0.0,0.0,0.0,0.3688927230285193,0.4988633493306391,0.5116959064327485,9
2024-05-26,0.002479961628535204,0.0017208611216697192,0.003337536156641697,0.17857142857142855,0.009469555472543892,0.00619933237958989,0.010256410256410256,0.0,0.0,0.0,0.0,0.374180452654014,0.48598130841121495,0.5497076023391813,9
2024-05-27,0.04240478593075163,0.009780918483707109,0.008566342802047022,0.14285714285714285,0.19503175196115055,0.04482594182164997,0.035897435897435895,0.0,0.0,0.0,0.0,0.6297066883182787,0.5322051022985602,0.5643274853801169,8
2024-05-28,0.012694306969552935,0.0022668371401914373,0.01972854705925981,0.10714285714285714,0.07295480014942099,0.012875536480686695,0.11282051282051282,0.0,0.0,0.0,0.0,0.4625393281234142,0.4948219247284668,0.5935672514619883,10
2024-05-29,0.00762638276402307,0.007083866063098241,0.005488392790921902,0.07142857142857142,0.05844228614120283,0.053886504530281355,0.041025641025641026,0.0,0.0,0.0,0.0,0.5209885314117528,0.533468047486739,0.5087719298245614,9
2024-05-30,0.0021395150297259754,0.0022858426345070664,0.005785062671512275,0.03571428571428571,0.024579753455360478,0.026227944682880304,0.06666666666666667,0.0,0.0,0.0,0.0,0.5104739673195982,0.4970952260671887,0.5643274853801169,10
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5155181163097534,0.497852993180096,0.5116959064327485,8
