date,views,likes,comments,days_old,daily_views,daily_likes,daily_comments,daily_likes_to_views_ratio,daily_comments_to_views_ratio,trend_to_daily_views_ratio,trend_to_daily_likes_ratio,diff_daily_views,diff_daily_likes,diff_daily_comments,trend
2024-05-16,0.39705949041890787,0.0960334722108519,0.1872619363982638,0.5,0.208581162444311,0.05592277830238171,0.11041009463722398,0.0,0.0,0.0,0.0,0.5248737697258353,0.5019493780555727,0.09027777777777773,0
2024-05-17,0.5697081279813272,0.15718530745181508,0.6157616558892137,0.4615384615384616,0.3122829249198045,0.09600251809883538,0.3943217665615142,0.0,0.0,0.0,0.0,0.6693686225451038,0.5392660436908224,0.7152777777777777,0
2024-05-18,0.12406555652941562,0.015879829275793934,0.024389523725160178,0.4230769230769231,0.09909736574103253,0.019095582834959605,0.028391167192429026,0.0,0.0,0.0,0.0,0.38140986028004276,0.47026424902531094,0.0,0
2024-05-19,0.5441858185014553,0.26287899070044274,0.44228895384887945,0.38461538461538464,0.3552783039366265,0.18518518518518517,0.34700315457413244,0.0,0.0,0.0,0.0,0.8079280148311152,0.6135899498731356,0.7534722222222221,0
2024-05-20,0.5560157294461939,0.25846750907719096,0.6753831163079103,0.3461538461538462,0.3982836348195892,0.20081838212149827,0.5741324921135647,0.0,0.0,0.0,0.0,0.6142131520641476,0.5248468345813478,0.6527777777777777,0
2024-05-22,0.46242309125932435,0.3068367123421033,0.43647208196769716,0.2692307692307692,0.4217965772215053,0.2927289896128423,0.48580441640378547,0.0,0.0,0.0,0.0,0.5965002185479373,0.5698372424036141,0.3055555555555555,0
2024-05-23,0.38302828971267233,0.3147480844416614,0.3726459385242271,0.23076923076923078,0.40944631134081494,0.3398384219913965,0.48580441640378547,0.0,0.0,0.0,0.0,0.5639109530197296,0.5434123398725168,0.40277777777777773,0
2024-05-24,0.5088278648905862,0.1263195392482028,0.24111967401895648,0.19230769230769235,0.5987042670284722,0.1787850173119295,0.4006309148264984,0.0,0.0,0.0,0.0,0.7471144136132757,0.4206324648802525,0.30902777777777773,100
2024-05-25,0.7623342745909274,0.7244649380361406,0.5511559925591284,0.15384615384615385,1.0,1.0,0.943217665615142,0.0,0.0,0.0,0.0,0.939795318552459,1.0,1.0,44
2024-05-26,0.1622350767534972,0.04209913774983017,0.4678890955797679,0.11538461538461539,0.367087851757002,0.12580002098415696,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.46527777777777773,13
2024-05-27,0.3720189098445242,0.05331259389720703,0.18430920955502403,0.07692307692307693,0.8346364749163213,0.1847655020459553,0.640378548895899,0.0,0.0,0.0,0.0,1.0,0.5504053468655239,0.00694444444444442,6
2024-05-28,0.12688632714713627,0.14469739377861168,0.10671154811468389,0.038461538461538464,0.5526934725709982,0.49438673801280036,0.6529968454258674,0.0,0.0,0.0,0.0,0.31892926582965314,0.6982486540008663,0.41666666666666663,4
2024-05-29,0.11175786689571604,0.0,0.0,0.0,0.7936082481066574,0.18056867065365648,0.5488958990536277,0.0,0.0,0.0,0.0,0.7940554961038178,0.3305278792004456,0.2881944444444444,4
